boss_id,模式,内容,等级,目标层,Boss类型,Boss类型中文,移动类型,移动类型中文,Boss标识,QuestBoss名称,QuestBoss名称Key,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量,自定义参数1,自定义参数2,自定义参数3,自定义参数4,自定义参数5,自定义参数6
61610,Normal,BeachBreakout,10,16,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,1648800,412200,0,1.1,0,200,100,海滩波次 | 层:16 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:16 | 波次:10 | Boss:1 | 时长:30.9s,1,10|4|0|0,4,10,4,0,0,,
61620,Normal,BeachBreakout,20,16,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,5558400,1389600,0,1.2,0,250,125,海滩波次 | 层:16 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:16 | 波次:20 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
61630,Normal,BeachBreakout,30,16,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,24933600,6233400,0,1.3,0,300,150,海滩波次 | 层:16 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:16 | 波次:30 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
61640,Normal,BeachBreakout,40,16,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,63014400,15753600,0,1.4,0,400,200,海滩波次 | 层:16 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:16 | 波次:40 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
61650,Normal,BeachBreakout,50,16,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,843098400,210774600,0,1.5,0,500,250,海滩波次 | 层:16 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:16 | 波次:50 | Boss:1 | 时长:60.9s,1,10|12|0|0,4,10,12,0,0,,
61710,Normal,BeachBreakout,10,17,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,1893600,473400,0,1.1,0,200,100,海滩波次 | 层:17 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:17 | 波次:10 | Boss:1 | 时长:30.9s,1,10|4|0|0,4,10,4,0,0,,
61720,Normal,BeachBreakout,20,17,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,6393600,1598400,0,1.2,0,250,125,海滩波次 | 层:17 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:17 | 波次:20 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
61730,Normal,BeachBreakout,30,17,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,28684800,7171200,0,1.3,0,300,150,海滩波次 | 层:17 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:17 | 波次:30 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
61740,Normal,BeachBreakout,40,17,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,70689600,17672400,0,1.4,0,400,200,海滩波次 | 层:17 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:17 | 波次:40 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
61750,Normal,BeachBreakout,50,17,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,970034400,242508600,0,1.5,0,500,250,海滩波次 | 层:17 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:17 | 波次:50 | Boss:1 | 时长:60.9s,1,10|12|0|0,4,10,12,0,0,,
61810,Normal,BeachBreakout,10,18,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,1864800,466200,0,1.1,0,200,100,海滩波次 | 层:18 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:18 | 波次:10 | Boss:1 | 时长:30.9s,1,10|4|0|0,4,10,4,0,0,,
61820,Normal,BeachBreakout,20,18,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,6328800,1582200,0,1.2,0,250,125,海滩波次 | 层:18 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:18 | 波次:20 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
61830,Normal,BeachBreakout,30,18,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,28396800,7099200,0,1.3,0,300,150,海滩波次 | 层:18 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:18 | 波次:30 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
61840,Normal,BeachBreakout,40,18,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,68263200,17065800,0,1.4,0,400,200,海滩波次 | 层:18 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:18 | 波次:40 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
61850,Normal,BeachBreakout,50,18,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,960192000,240048000,0,1.5,0,500,250,海滩波次 | 层:18 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:18 | 波次:50 | Boss:1 | 时长:60.9s,1,10|12|0|0,4,10,12,0,0,,
61910,Normal,BeachBreakout,10,19,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,2145600,536400,0,1.1,0,200,100,海滩波次 | 层:19 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:19 | 波次:10 | Boss:1 | 时长:30.9s,1,10|4|0|0,4,10,4,0,0,,
61920,Normal,BeachBreakout,20,19,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,7250400,1812600,0,1.2,0,250,125,海滩波次 | 层:19 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:19 | 波次:20 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
61930,Normal,BeachBreakout,30,19,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,32529600,8132400,0,1.3,0,300,150,海滩波次 | 层:19 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:19 | 波次:30 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
61940,Normal,BeachBreakout,40,19,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,76341600,19085400,0,1.4,0,400,200,海滩波次 | 层:19 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:19 | 波次:40 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
61950,Normal,BeachBreakout,50,19,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1100016000,275004000,0,1.5,0,500,250,海滩波次 | 层:19 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:19 | 波次:50 | Boss:1 | 时长:60.9s,1,10|12|0|0,4,10,12,0,0,,
62010,Normal,BeachBreakout,10,20,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,2440800,610200,0,1.1,0,200,100,海滩波次 | 层:20 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:20 | 波次:10 | Boss:1 | 时长:30.9s,1,10|4|0|0,4,10,4,0,0,,
62020,Normal,BeachBreakout,20,20,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,8244000,2061000,0,1.2,0,250,125,海滩波次 | 层:20 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:20 | 波次:20 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62030,Normal,BeachBreakout,30,20,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,37000800,9250200,0,1.3,0,300,150,海滩波次 | 层:20 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:20 | 波次:30 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62040,Normal,BeachBreakout,40,20,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,84830400,21207600,0,1.4,0,400,200,海滩波次 | 层:20 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:20 | 波次:40 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62050,Normal,BeachBreakout,50,20,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1251338400,312834600,0,1.5,0,500,250,海滩波次 | 层:20 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:20 | 波次:50 | Boss:1 | 时长:60.9s,1,10|12|0|0,4,10,12,0,0,,
62110,Normal,BeachBreakout,10,21,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,2604900,1736600,50,1.2,0,200,100,海滩波次 | 层:21 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:21 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62120,Normal,BeachBreakout,20,21,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,8812200,5874800,62.5,1.3,0,250,125,海滩波次 | 层:21 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:21 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62130,Normal,BeachBreakout,30,21,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,39523800,26349200,75,1.4,0,300,150,海滩波次 | 层:21 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:21 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62140,Normal,BeachBreakout,40,21,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,82889400,55259600,87.5,1.5,0,400,200,海滩波次 | 层:21 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:21 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62150,Normal,BeachBreakout,50,21,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1336479000,890986000,100,1.6,0,500,250,海滩波次 | 层:21 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:21 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62210,Normal,BeachBreakout,10,22,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,2775900,1850600,50,1.2,0,200,100,海滩波次 | 层:22 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:22 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62220,Normal,BeachBreakout,20,22,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,9393600,6262400,62.5,1.3,0,250,125,海滩波次 | 层:22 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:22 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62230,Normal,BeachBreakout,30,22,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,42140100,28093400,75,1.4,0,300,150,海滩波次 | 层:22 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:22 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62240,Normal,BeachBreakout,40,22,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,86537400,57691600,87.5,1.5,0,400,200,海滩波次 | 层:22 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:22 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62250,Normal,BeachBreakout,50,22,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1424943000,949962000,100,1.6,0,500,250,海滩波次 | 层:22 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:22 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62310,Normal,BeachBreakout,10,23,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,2992500,1995000,50,1.2,0,200,100,海滩波次 | 层:23 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:23 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62320,Normal,BeachBreakout,20,23,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,10117500,6745000,62.5,1.3,0,250,125,海滩波次 | 层:23 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:23 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62330,Normal,BeachBreakout,30,23,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,45406200,30270800,75,1.4,0,300,150,海滩波次 | 层:23 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:23 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62340,Normal,BeachBreakout,40,23,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,91331100,60887400,87.5,1.5,0,400,200,海滩波次 | 层:23 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:23 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62350,Normal,BeachBreakout,50,23,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1535260800,1023507200,100,1.6,0,500,250,海滩波次 | 层:23 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:23 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62410,Normal,BeachBreakout,10,24,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,3220500,2147000,50,1.2,0,200,100,海滩波次 | 层:24 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:24 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62420,Normal,BeachBreakout,20,24,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,10881300,7254200,62.5,1.3,0,250,125,海滩波次 | 层:24 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:24 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62430,Normal,BeachBreakout,30,24,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,48826200,32550800,75,1.4,0,300,150,海滩波次 | 层:24 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:24 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62440,Normal,BeachBreakout,40,24,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,96255900,64170600,87.5,1.5,0,400,200,海滩波次 | 层:24 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:24 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62450,Normal,BeachBreakout,50,24,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1651067700,1100711800,100,1.6,0,500,250,海滩波次 | 层:24 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:24 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62510,Normal,BeachBreakout,10,25,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,3454200,2302800,50,1.2,0,200,100,海滩波次 | 层:25 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:25 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62520,Normal,BeachBreakout,20,25,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,11685000,7790000,62.5,1.3,0,250,125,海滩波次 | 层:25 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:25 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62530,Normal,BeachBreakout,30,25,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,52417200,34944800,75,1.4,0,300,150,海滩波次 | 层:25 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:25 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62540,Normal,BeachBreakout,40,25,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,101311800,67541200,87.5,1.5,0,400,200,海滩波次 | 层:25 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:25 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62550,Normal,BeachBreakout,50,25,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1772489100,1181659400,100,1.6,0,500,250,海滩波次 | 层:25 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:25 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62610,Normal,BeachBreakout,10,26,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,3659400,2439600,50,1.2,0,200,100,海滩波次 | 层:26 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:26 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62620,Normal,BeachBreakout,20,26,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,12386100,8257400,62.5,1.3,0,250,125,海滩波次 | 层:26 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:26 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62630,Normal,BeachBreakout,30,26,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,55552200,37034800,75,1.4,0,300,150,海滩波次 | 层:26 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:26 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62640,Normal,BeachBreakout,40,26,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,105307500,70205000,87.5,1.5,0,400,200,海滩波次 | 层:26 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:26 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62650,Normal,BeachBreakout,50,26,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,1878554700,1252369800,100,1.6,0,500,250,海滩波次 | 层:26 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:26 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62710,Normal,BeachBreakout,10,27,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,3921600,2614400,50,1.2,0,200,100,海滩波次 | 层:27 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:27 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62720,Normal,BeachBreakout,20,27,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,13252500,8835000,62.5,1.3,0,250,125,海滩波次 | 层:27 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:27 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62730,Normal,BeachBreakout,30,27,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,59456700,39637800,75,1.4,0,300,150,海滩波次 | 层:27 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:27 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62740,Normal,BeachBreakout,40,27,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,110580000,73720000,87.5,1.5,0,400,200,海滩波次 | 层:27 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:27 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62750,Normal,BeachBreakout,50,27,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,2010623700,1340415800,100,1.6,0,500,250,海滩波次 | 层:27 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:27 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62810,Normal,BeachBreakout,10,28,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,4143900,2762600,50,1.2,0,200,100,海滩波次 | 层:28 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:28 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62820,Normal,BeachBreakout,20,28,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,14010600,9340400,62.5,1.3,0,250,125,海滩波次 | 层:28 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:28 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62830,Normal,BeachBreakout,30,28,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,62859600,41906400,75,1.4,0,300,150,海滩波次 | 层:28 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:28 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62840,Normal,BeachBreakout,40,28,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,114735300,76490200,87.5,1.5,0,400,200,海滩波次 | 层:28 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:28 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62850,Normal,BeachBreakout,50,28,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,2125569900,1417046600,100,1.6,0,500,250,海滩波次 | 层:28 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:28 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
62910,Normal,BeachBreakout,10,29,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,4423200,2948800,50,1.2,0,200,100,海滩波次 | 层:29 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:29 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
62920,Normal,BeachBreakout,20,29,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,14956800,9971200,62.5,1.3,0,250,125,海滩波次 | 层:29 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:29 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
62930,Normal,BeachBreakout,30,29,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,67089000,44726000,75,1.4,0,300,150,海滩波次 | 层:29 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:29 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
62940,Normal,BeachBreakout,40,29,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,120235800,80157200,87.5,1.5,0,400,200,海滩波次 | 层:29 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:29 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
62950,Normal,BeachBreakout,50,29,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,2268714000,1512476000,100,1.6,0,500,250,海滩波次 | 层:29 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:29 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
63010,Normal,BeachBreakout,10,30,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,4713900,3142600,50,1.2,0,200,100,海滩波次 | 层:30 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:30 | 波次:10 | Boss:1 | 时长:30.9s,1,10|6|0|0,4,10,6,0,0,,
63020,Normal,BeachBreakout,20,30,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,15937200,10624800,62.5,1.3,0,250,125,海滩波次 | 层:30 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:30 | 波次:20 | Boss:1 | 时长:30.9s,1,10|8|0|0,4,10,8,0,0,,
63030,Normal,BeachBreakout,30,30,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,71506500,47671000,75,1.4,0,300,150,海滩波次 | 层:30 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:30 | 波次:30 | Boss:1 | 时长:30.9s,1,10|10|0|0,4,10,10,0,0,,
63040,Normal,BeachBreakout,40,30,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,125867400,83911600,87.5,1.5,0,400,200,海滩波次 | 层:30 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:30 | 波次:40 | Boss:1 | 时长:30.9s,1,10|12|0|0,4,10,12,0,0,,
63050,Normal,BeachBreakout,50,30,LineBoss,关卡Boss,Ground,地面,Boss_HolyKnight_BeachBreakout,,,,2418088200,1612058800,100,1.6,0,500,250,海滩波次 | 层:30 | 波次:50 | Boss:1 | 时长:60.9s,海滩波次 | 层:30 | 波次:50 | Boss:1 | 时长:60.9s,1,10|14|0|0,4,10,14,0,0,,
63110,Normal,BeachBreakout,10,31,LineBoss,关卡Boss,Ground,地面,Boss_Warrior_BeachBreakout,,,,4163420,6245130,100,1.4,0,200,100,海滩波次 | 层:31 | 波次:10 | Boss:1 | 时长:30.9s,海滩波次 | 层:31 | 波次:10 | Boss:1 | 时长:30.9s,1,10|8|10|8,4,10,8,10,8,,
63120,Normal,BeachBreakout,20,31,LineBoss,关卡Boss,Ground,地面,Boss_Thief_BeachBreakout,,,,14076740,21115110,125,1.5,0,250,125,海滩波次 | 层:31 | 波次:20 | Boss:1 | 时长:30.9s,海滩波次 | 层:31 | 波次:20 | Boss:1 | 时长:30.9s,1,10|10|10|10,4,10,10,10,10,,
63130,Normal,BeachBreakout,30,31,LineBoss,关卡Boss,Ground,地面,Boss_Hunter_BeachBreakout,,,,63158380,94737570,150,1.6,0,300,150,海滩波次 | 层:31 | 波次:30 | Boss:1 | 时长:30.9s,海滩波次 | 层:31 | 波次:30 | Boss:1 | 时长:30.9s,1,10|12|10|12,4,10,12,10,12,,
63140,Normal,BeachBreakout,40,31,LineBoss,关卡Boss,Ground,地面,Boss_Saint_BeachBreakout,,,,104012380,156018570,175,1.7,0,400,200,海滩波次 | 层:31 | 波次:40 | Boss:1 | 时长:30.9s,海滩波次 | 层:31 | 波次:40 | Boss:1 | 时长:30.9s,1,10|14|10|14,4,10,14,10,14,,
