enemy_id,模式,内容,等级,目标层,类型,类型中文,移动类型,移动类型中文,怪物标识,图标标识,HP,护盾,防御,移速,缩放值,掉落金币,掉落魔力石,首次定位,定位样本,定位数量,自定义参数_原始,自定义参数数量
60101,Normal,BeachBreakout,1,1,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,26,0,0,1,0,0,0,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:1 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
60249,Normal,BeachBreakout,49,2,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,4159203,0,0,1.4,0,0,0,海滩波次 | 层:2 | 波次:49 | 小怪:30 | 时长:15.9s,海滩波次 | 层:2 | 波次:49 | 小怪:30 | 时长:15.9s,1,0,0
60301,Normal,BeachBreakout,1,3,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,60,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
60302,Normal,BeachBreakout,2,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,94,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:2 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:2 | 小怪:30 | 时长:10.9s,1,0,0
60303,Normal,BeachBreakout,3,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,136,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:3 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:3 | 小怪:30 | 时长:10.9s,1,0,0
60304,Normal,BeachBreakout,4,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,213,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:4 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:4 | 小怪:30 | 时长:10.9s,1,0,0
60305,Normal,BeachBreakout,5,3,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,315,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:5 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:5 | 小怪:30 | 时长:10.9s,1,0,0
60306,Normal,BeachBreakout,6,3,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,468,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:6 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:6 | 小怪:30 | 时长:10.9s,1,0,0
60307,Normal,BeachBreakout,7,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,706,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:7 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:7 | 小怪:30 | 时长:10.9s,1,0,0
60308,Normal,BeachBreakout,8,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1054,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:8 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:8 | 小怪:30 | 时长:10.9s,1,0,0
60309,Normal,BeachBreakout,9,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,1590,0,0,1,0,0,0,海滩波次 | 层:3 | 波次:9 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:9 | 小怪:30 | 时长:10.9s,1,0,0
60311,Normal,BeachBreakout,11,3,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,1743,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:11 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:11 | 小怪:30 | 时长:10.9s,1,0,0
60312,Normal,BeachBreakout,12,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,2270,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:12 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:12 | 小怪:30 | 时长:10.9s,1,0,0
60313,Normal,BeachBreakout,13,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,2950,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:13 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:13 | 小怪:30 | 时长:10.9s,1,0,0
60314,Normal,BeachBreakout,14,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,3834,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:14 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:14 | 小怪:30 | 时长:10.9s,1,0,0
60315,Normal,BeachBreakout,15,3,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,4981,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:15 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:15 | 小怪:30 | 时长:10.9s,1,0,0
60316,Normal,BeachBreakout,16,3,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,6477,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:16 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:16 | 小怪:30 | 时长:10.9s,1,0,0
60317,Normal,BeachBreakout,17,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,8424,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:17 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:17 | 小怪:30 | 时长:10.9s,1,0,0
60318,Normal,BeachBreakout,18,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,10948,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:18 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:18 | 小怪:30 | 时长:10.9s,1,0,0
60319,Normal,BeachBreakout,19,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,14229,0,0,1.1,0,0,0,海滩波次 | 层:3 | 波次:19 | 小怪:30 | 时长:10.9s,海滩波次 | 层:3 | 波次:19 | 小怪:30 | 时长:10.9s,1,0,0
60321,Normal,BeachBreakout,21,3,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,15657,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:21 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:21 | 小怪:30 | 时长:12.9s,1,0,0
60322,Normal,BeachBreakout,22,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,20349,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:22 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:22 | 小怪:30 | 时长:12.9s,1,0,0
60323,Normal,BeachBreakout,23,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,25441,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:23 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:23 | 小怪:30 | 时长:12.9s,1,0,0
60324,Normal,BeachBreakout,24,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,31799,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:24 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:24 | 小怪:30 | 时长:12.9s,1,0,0
60325,Normal,BeachBreakout,25,3,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,39746,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:25 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:25 | 小怪:30 | 时长:12.9s,1,0,0
60326,Normal,BeachBreakout,26,3,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,49683,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:26 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:26 | 小怪:30 | 时长:12.9s,1,0,0
60327,Normal,BeachBreakout,27,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,62101,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:27 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:27 | 小怪:30 | 时长:12.9s,1,0,0
60328,Normal,BeachBreakout,28,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,77631,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:28 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:28 | 小怪:30 | 时长:12.9s,1,0,0
60329,Normal,BeachBreakout,29,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,97036,0,0,1.2,0,0,0,海滩波次 | 层:3 | 波次:29 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:29 | 小怪:30 | 时长:12.9s,1,0,0
60331,Normal,BeachBreakout,31,3,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,106735,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:31 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:31 | 小怪:30 | 时长:12.9s,1,0,0
60332,Normal,BeachBreakout,32,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,138763,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:32 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:32 | 小怪:30 | 时长:12.9s,1,0,0
60333,Normal,BeachBreakout,33,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,173451,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:33 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:33 | 小怪:30 | 时长:12.9s,1,0,0
60334,Normal,BeachBreakout,34,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,216810,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:34 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:34 | 小怪:30 | 时长:12.9s,1,0,0
60335,Normal,BeachBreakout,35,3,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,271014,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:35 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:35 | 小怪:30 | 时长:12.9s,1,0,0
60336,Normal,BeachBreakout,36,3,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,338768,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:36 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:36 | 小怪:30 | 时长:12.9s,1,0,0
60337,Normal,BeachBreakout,37,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,423462,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:37 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:37 | 小怪:30 | 时长:12.9s,1,0,0
60338,Normal,BeachBreakout,38,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,529321,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:38 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:38 | 小怪:30 | 时长:12.9s,1,0,0
60339,Normal,BeachBreakout,39,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,661657,0,0,1.3,0,0,0,海滩波次 | 层:3 | 波次:39 | 小怪:30 | 时长:12.9s,海滩波次 | 层:3 | 波次:39 | 小怪:30 | 时长:12.9s,1,0,0
60341,Normal,BeachBreakout,41,3,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,727821,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:41 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:41 | 小怪:30 | 时长:15.9s,1,0,0
60342,Normal,BeachBreakout,42,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,946169,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:42 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:42 | 小怪:30 | 时长:15.9s,1,0,0
60343,Normal,BeachBreakout,43,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,1230018,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:43 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:43 | 小怪:30 | 时长:15.9s,1,0,0
60344,Normal,BeachBreakout,44,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,1599020,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:44 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:44 | 小怪:30 | 时长:15.9s,1,0,0
60345,Normal,BeachBreakout,45,3,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,2078735,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:45 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:45 | 小怪:30 | 时长:15.9s,1,0,0
60346,Normal,BeachBreakout,46,3,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,2702354,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:46 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:46 | 小怪:30 | 时长:15.9s,1,0,0
60347,Normal,BeachBreakout,47,3,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,3513059,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:47 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:47 | 小怪:30 | 时长:15.9s,1,0,0
60348,Normal,BeachBreakout,48,3,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,4566974,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:48 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:48 | 小怪:30 | 时长:15.9s,1,0,0
60349,Normal,BeachBreakout,49,3,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,5937063,0,0,1.4,0,0,0,海滩波次 | 层:3 | 波次:49 | 小怪:30 | 时长:15.9s,海滩波次 | 层:3 | 波次:49 | 小怪:30 | 时长:15.9s,1,0,0
60401,Normal,BeachBreakout,1,4,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,85,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:1 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:1 | 小怪:30 | 时长:10.9s,1,0,0
60402,Normal,BeachBreakout,2,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,128,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:2 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:2 | 小怪:30 | 时长:10.9s,1,0,0
60403,Normal,BeachBreakout,3,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,196,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:3 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:3 | 小怪:30 | 时长:10.9s,1,0,0
60404,Normal,BeachBreakout,4,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,289,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:4 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:4 | 小怪:30 | 时长:10.9s,1,0,0
60405,Normal,BeachBreakout,5,4,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,434,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:5 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:5 | 小怪:30 | 时长:10.9s,1,0,0
60406,Normal,BeachBreakout,6,4,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,646,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:6 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:6 | 小怪:30 | 时长:10.9s,1,0,0
60407,Normal,BeachBreakout,7,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,978,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:7 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:7 | 小怪:30 | 时长:10.9s,1,0,0
60408,Normal,BeachBreakout,8,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1462,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:8 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:8 | 小怪:30 | 时长:10.9s,1,0,0
60409,Normal,BeachBreakout,9,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,2193,0,0,1,0,0,0,海滩波次 | 层:4 | 波次:9 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:9 | 小怪:30 | 时长:10.9s,1,0,0
60411,Normal,BeachBreakout,11,4,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,2414,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:11 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:11 | 小怪:30 | 时长:10.9s,1,0,0
60412,Normal,BeachBreakout,12,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,3137,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:12 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:12 | 小怪:30 | 时长:10.9s,1,0,0
60413,Normal,BeachBreakout,13,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,4080,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:13 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:13 | 小怪:30 | 时长:10.9s,1,0,0
60414,Normal,BeachBreakout,14,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,5304,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:14 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:14 | 小怪:30 | 时长:10.9s,1,0,0
60415,Normal,BeachBreakout,15,4,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,6894,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:15 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:15 | 小怪:30 | 时长:10.9s,1,0,0
60416,Normal,BeachBreakout,16,4,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,8959,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:16 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:16 | 小怪:30 | 时长:10.9s,1,0,0
60417,Normal,BeachBreakout,17,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,11645,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:17 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:17 | 小怪:30 | 时长:10.9s,1,0,0
60418,Normal,BeachBreakout,18,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,15139,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:18 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:18 | 小怪:30 | 时长:10.9s,1,0,0
60419,Normal,BeachBreakout,19,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,19686,0,0,1.1,0,0,0,海滩波次 | 层:4 | 波次:19 | 小怪:30 | 时长:10.9s,海滩波次 | 层:4 | 波次:19 | 小怪:30 | 时长:10.9s,1,0,0
60421,Normal,BeachBreakout,21,4,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,21650,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:21 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:21 | 小怪:30 | 时长:12.9s,1,0,0
60422,Normal,BeachBreakout,22,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,28152,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:22 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:22 | 小怪:30 | 时长:12.9s,1,0,0
60423,Normal,BeachBreakout,23,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,35182,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:23 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:23 | 小怪:30 | 时长:12.9s,1,0,0
60424,Normal,BeachBreakout,24,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,43979,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:24 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:24 | 小怪:30 | 时长:12.9s,1,0,0
60425,Normal,BeachBreakout,25,4,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,54978,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:25 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:25 | 小怪:30 | 时长:12.9s,1,0,0
60426,Normal,BeachBreakout,26,4,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,68723,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:26 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:26 | 小怪:30 | 时长:12.9s,1,0,0
60427,Normal,BeachBreakout,27,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,85901,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:27 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:27 | 小怪:30 | 时长:12.9s,1,0,0
60428,Normal,BeachBreakout,28,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,107381,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:28 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:28 | 小怪:30 | 时长:12.9s,1,0,0
60429,Normal,BeachBreakout,29,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,134224,0,0,1.2,0,0,0,海滩波次 | 层:4 | 波次:29 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:29 | 小怪:30 | 时长:12.9s,1,0,0
60431,Normal,BeachBreakout,31,4,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,147645,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:31 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:31 | 小怪:30 | 时长:12.9s,1,0,0
60432,Normal,BeachBreakout,32,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,191939,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:32 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:32 | 小怪:30 | 时长:12.9s,1,0,0
60433,Normal,BeachBreakout,33,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,239921,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:33 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:33 | 小怪:30 | 时长:12.9s,1,0,0
60434,Normal,BeachBreakout,34,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,299906,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:34 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:34 | 小怪:30 | 时长:12.9s,1,0,0
60435,Normal,BeachBreakout,35,4,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,374876,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:35 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:35 | 小怪:30 | 时长:12.9s,1,0,0
60436,Normal,BeachBreakout,36,4,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,468597,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:36 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:36 | 小怪:30 | 时长:12.9s,1,0,0
60437,Normal,BeachBreakout,37,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,585744,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:37 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:37 | 小怪:30 | 时长:12.9s,1,0,0
60438,Normal,BeachBreakout,38,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,732182,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:38 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:38 | 小怪:30 | 时长:12.9s,1,0,0
60439,Normal,BeachBreakout,39,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,915229,0,0,1.3,0,0,0,海滩波次 | 层:4 | 波次:39 | 小怪:30 | 时长:12.9s,海滩波次 | 层:4 | 波次:39 | 小怪:30 | 时长:12.9s,1,0,0
60441,Normal,BeachBreakout,41,4,Monster,普通敌人,Ground,地面,Enemy_Archer_BeachBreakout,,1098277,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:41 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:41 | 小怪:30 | 时长:15.9s,1,0,0
60442,Normal,BeachBreakout,42,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,1427762,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:42 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:42 | 小怪:30 | 时长:15.9s,1,0,0
60443,Normal,BeachBreakout,43,4,Monster,普通敌人,Ground,地面,Enemy_Viking_BeachBreakout,,1856086,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:43 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:43 | 小怪:30 | 时长:15.9s,1,0,0
60444,Normal,BeachBreakout,44,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,2412912,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:44 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:44 | 小怪:30 | 时长:15.9s,1,0,0
60445,Normal,BeachBreakout,45,4,Monster,普通敌人,Ground,地面,Enemy_BonusGoldMiner_BeachBreakout,,3136789,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:45 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:45 | 小怪:30 | 时长:15.9s,1,0,0
60446,Normal,BeachBreakout,46,4,Monster,普通敌人,Ground,地面,Enemy_Wizard_BeachBreakout,,4077824,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:46 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:46 | 小怪:30 | 时长:15.9s,1,0,0
60447,Normal,BeachBreakout,47,4,Monster,普通敌人,Ground,地面,Enemy_Warrior_BeachBreakout,,5301170,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:47 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:47 | 小怪:30 | 时长:15.9s,1,0,0
60448,Normal,BeachBreakout,48,4,Monster,普通敌人,Ground,地面,Enemy_Thief_BeachBreakout,,6891520,0,0,1.4,0,0,0,海滩波次 | 层:4 | 波次:48 | 小怪:30 | 时长:15.9s,海滩波次 | 层:4 | 波次:48 | 小怪:30 | 时长:15.9s,1,0,0
